Set#,Pts,Gm#,TbSet,Surface,Victor,Server,GameWinner,SetWinner,Ace,Winner,Unforced Error,Forced Error,Double Fault,Round,Best of,SnV,Net_Server,Net_Returner,Serve,Rally Size,ShortPoint,MediumPoint,LargePoint,isAheadGame,isAheadSet,isAheadMatch,DecisiveSet,Tiebreaker,Return Type,Return Direction,Last_1_pts,Last_2_pts,Last_3_pts,Last_4_pts,Last_5_pts,Forehand_svr,Backhand_svr,FH Slice_svr,BH Slice_svr,FH Volley_svr,BH Volley_svr,standard overhead/smash_svr,backhand overhead/smash_svr,forehand drop shot_svr,backhand drop shot_svr,forehand lob_svr,backhand lob_svr,forehand half-volley_svr,backhand half-volley_svr,forehand swinging volley_svr,backhand swinging volley_svr,trick shot_svr,unknown_svr,any_svr,Forehand_ret,Backhand_ret,FH Slice_ret,BH Slice_ret,FH Volley_ret,BH Volley_ret,standard overhead/smash_ret,backhand overhead/smash_ret,forehand drop shot_ret,backhand drop shot_ret,forehand lob_ret,backhand lob_ret,forehand half-volley_ret,backhand half-volley_ret,forehand swinging volley_ret,backhand swinging volley_ret,trick shot_ret,unknown_ret,any_ret,1stServe
3,15-0,29.0,True,Grass,True,True,True,False,False,False,False,True,False,F,5,0,0,0,Wide,6,0,1,0,1,-1,1,0,0,Forehand, Meio,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,30-0,29.0,True,Grass,True,True,True,False,False,True,False,False,False,F,5,0,0,0,Body,8,0,0,1,1,-1,1,0,0,Forehand, Paralelo,1,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,40-0,29.0,True,Grass,True,True,True,False,False,False,False,True,False,F,5,0,0,0,Down The T,2,1,0,0,1,-1,1,0,0,Backhand, Meio,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-0,31.0,True,Grass,True,True,True,False,False,True,False,False,False,F,5,0,0,0,Wide,2,1,0,0,0,-1,1,0,0,BH Slice, Cruzado,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,15-0,31.0,True,Grass,True,True,True,False,False,False,False,True,False,F,5,0,0,0,Down The T,2,1,0,0,1,-1,1,0,0,Backhand, Meio,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,30-0,31.0,True,Grass,True,True,True,False,False,True,False,False,False,F,5,0,1,0,Wide,4,0,1,0,1,-1,1,0,0,Backhand, Meio,1,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,40-0,31.0,True,Grass,True,True,True,False,False,False,False,True,False,F,5,0,0,0,Down The T,3,1,0,0,1,-1,1,0,0,Forehand, Meio,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-1,32.0,True,Grass,False,True,False,False,False,False,False,True,False,F,5,0,0,0,Down The T,5,0,1,0,-1,0,1,0,1,BH Slice, Paralelo,0,1,2,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-2,32.0,True,Grass,True,True,False,False,False,False,False,True,False,F,5,0,1,0,Wide,4,0,1,0,-1,0,1,0,1,Backhand, Cruzado,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2-3,32.0,True,Grass,False,True,False,False,False,False,True,False,False,F,5,0,0,0,Wide,3,1,0,0,-1,0,1,0,1,FH Slice, Paralelo,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2-4,32.0,True,Grass,False,True,False,False,False,True,False,False,False,F,5,0,0,0,Body,1,1,0,0,-1,0,1,0,1,Forehand, Cruzado,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0-0,33.0,True,Grass,True,True,True,True,True,False,False,False,False,F,5,0,0,0,Down The T,1,1,0,0,0,0,1,0,0,No Return,No Return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-0,33.0,True,Grass,False,True,True,True,False,True,False,False,False,F,5,0,0,0,Down The T,1,1,0,0,1,0,1,0,0,Backhand, Cruzado,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15-15,33.0,True,Grass,True,True,True,True,False,True,False,False,False,F,5,0,1,0,Wide,4,0,1,0,0,0,1,0,0,Backhand, Cruzado,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,30-15,33.0,True,Grass,True,True,True,True,False,True,False,False,False,F,5,0,1,0,Down The T,2,1,0,0,1,0,1,0,0,BH Slice, Meio,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,40-15,33.0,True,Grass,False,True,True,True,False,False,False,True,False,F,5,1,0,0,Wide,3,1,0,0,1,0,1,0,0,Backhand, Meio,1,2,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,40-30,33.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,0,0,0,Body,2,1,0,0,1,0,1,0,0,Forehand, Meio,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,35.0,True,Grass,False,True,True,True,False,False,True,False,False,F,5,0,0,0,Wide,3,1,0,0,0,0,1,0,0,Backhand, Cruzado,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0-15,35.0,True,Grass,False,True,True,True,False,True,False,False,False,F,5,0,0,0,Wide,5,0,1,0,-1,0,1,0,0,Forehand, Paralelo,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-30,35.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,0,0,0,Down The T,2,1,0,0,-1,0,1,0,0,Forehand, Cruzado,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-30,35.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,0,0,0,Wide,8,0,0,1,-1,0,1,0,0,Forehand, Paralelo,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30-30,35.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,0,0,0,Wide,2,1,0,0,0,0,1,0,0,BH Slice, Paralelo,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,40-30,35.0,True,Grass,False,True,True,True,False,False,True,False,False,F,5,0,0,0,Down The T,3,1,0,0,1,0,1,0,0,Backhand, Paralelo,1,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40-40,35.0,True,Grass,True,True,True,True,True,False,False,False,False,F,5,0,0,0,Down The T,1,1,0,0,0,0,1,0,0,No Return,No Return,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,AD-40,35.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,0,0,0,Down The T,1,1,0,0,1,0,1,0,0,No Return,No Return,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,37.0,True,Grass,False,True,True,True,False,False,False,True,False,F,5,0,0,0,Wide,5,0,1,0,0,1,1,0,0,Forehand, Paralelo,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0-15,37.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,1,0,0,Down The T,2,1,0,0,-1,1,1,0,0,BH Slice, Cruzado,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15-15,37.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,0,0,0,Body,2,1,0,0,0,1,1,0,0,BH Slice, Meio,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,30-15,37.0,True,Grass,True,True,True,True,False,False,False,True,False,F,5,0,1,0,Down The T,4,0,1,0,1,1,1,0,0,BH Slice, Meio,1,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,40-15,37.0,True,Grass,True,True,True,True,True,False,False,False,False,F,5,0,0,0,Down The T,1,1,0,0,1,1,1,0,0,No Return,No Return,1,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,39.0,True,Grass,False,True,False,True,False,False,True,False,False,F,5,0,0,0,Wide,2,1,0,0,0,1,1,0,0,Backhand, Meio,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0-15,39.0,True,Grass,False,True,False,True,False,False,True,False,False,F,5,0,0,0,Down The T,3,1,0,0,-1,1,1,0,0,BH Slice, Meio,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-30,39.0,True,Grass,True,True,False,True,False,False,True,False,False,F,5,0,0,0,Wide,6,0,1,0,-1,1,1,0,0,Backhand, Paralelo,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15-30,39.0,True,Grass,False,True,False,True,False,False,True,False,False,F,5,0,0,0,Down The T,5,0,1,0,-1,1,1,0,0,BH Slice, Paralelo,1,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-40,39.0,True,Grass,False,True,False,True,False,False,False,True,False,F,5,0,0,0,Wide,11,0,0,1,-1,1,1,0,0,BH Slice, Paralelo,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,41.0,True,Grass,True,True,True,True,False,False,True,False,False,F,5,0,0,0,Down The T,4,0,1,0,0,1,1,0,0,Forehand, Meio,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15-0,41.0,True,Grass,True,True,True,True,False,True,False,False,False,F,5,0,1,0,Down The T,4,0,1,0,1,1,1,0,0,BH Slice, Meio,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,30-0,41.0,True,Grass,True,True,True,True,False,False,True,False,False,F,5,0,0,0,Down The T,2,1,0,0,1,1,1,0,0,Forehand, Paralelo,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40-0,41.0,True,Grass,True,True,True,True,False,False,True,False,False,F,5,0,0,0,Wide,6,0,1,0,1,1,1,0,0,Forehand, Paralelo,1,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0-0,2.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Wide,2,1,0,0,0,-1,0,0,0,Forehand, Meio,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15-0,2.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Wide,2,1,0,0,1,-1,0,0,0,Backhand, Cruzado,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,30-0,2.0,True,Grass,True,True,True,True,True,False,False,False,False,SF,5,0,0,0,Wide,1,1,0,0,1,-1,0,0,0,No Return,No Return,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,40-0,2.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Down The T,4,0,1,0,1,-1,0,0,0,Forehand, Meio,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0-0,4.0,True,Grass,False,True,True,True,False,False,True,False,False,SF,5,0,0,0,Body,5,0,1,0,0,1,0,0,0,Backhand, Meio,1,2,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0-15,4.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,0,0,0,Wide,4,0,1,0,-1,1,0,0,0,Backhand, Cruzado,0,1,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15-15,4.0,True,Grass,True,True,True,True,True,False,False,False,False,SF,5,0,0,0,Down The T,1,1,0,0,0,1,0,0,0,No Return,No Return,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,30-15,4.0,True,Grass,False,True,True,True,False,False,False,True,False,SF,5,0,0,0,Down The T,5,0,1,0,1,1,0,0,0,Forehand, Cruzado,1,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,30-30,4.0,True,Grass,True,True,True,True,False,False,True,False,False,SF,5,0,0,0,Down The T,4,0,1,0,0,1,0,0,0,Backhand, Cruzado,0,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40-30,4.0,True,Grass,False,True,True,True,False,False,True,False,False,SF,5,0,0,0,Wide,3,1,0,0,1,1,0,0,0,Backhand, Paralelo,1,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40-40,4.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Wide,2,1,0,0,0,1,0,0,0,Forehand, Paralelo,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AD-40,4.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,0,0,0,Wide,2,1,0,0,1,1,0,0,0,Backhand, Meio,1,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0-0,6.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Body,2,1,0,0,0,1,0,0,0,Backhand, Paralelo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15-0,6.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Body,2,1,0,0,1,1,0,0,0,Forehand, Meio,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30-0,6.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,0,0,1,Body,4,0,1,0,1,1,0,0,0,Backhand, Cruzado,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40-0,6.0,True,Grass,True,True,True,True,True,False,False,False,False,SF,5,0,0,0,Wide,1,1,0,0,1,1,0,0,0,No Return,No Return,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0-0,8.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,1,0,0,Down The T,4,0,1,0,0,1,0,0,0,Backhand, Meio,1,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15-0,8.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,1,0,Down The T,6,0,1,0,1,1,0,0,0,Forehand, Meio,1,2,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30-0,8.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,0,0,0,Down The T,2,1,0,0,1,1,0,0,0,BH Slice, Paralelo,1,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,40-0,8.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,0,0,0,Body,2,1,0,0,1,1,0,0,0,Backhand, Cruzado,1,2,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0-0,10.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Body,6,0,1,0,0,1,1,0,0,Forehand, Meio,1,2,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15-0,10.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,1,0,0,Wide,2,1,0,0,1,1,1,0,0,BH Slice, Meio,1,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,30-0,10.0,True,Grass,False,True,True,True,False,False,False,True,False,SF,5,0,0,1,Wide,4,0,1,0,1,1,1,0,0,Forehand, Paralelo,1,2,3,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,30-15,10.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,1,0,Body,5,0,1,0,1,1,1,0,0,Backhand, Meio,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40-15,10.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Wide,2,1,0,0,1,1,1,0,0,Forehand, Cruzado,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0-0,12.0,True,Grass,False,True,True,True,False,True,False,False,False,SF,5,0,0,0,Wide,1,1,0,0,0,1,1,0,0,Forehand, Cruzado,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0-15,12.0,True,Grass,False,True,True,True,False,False,False,True,False,SF,5,0,0,0,Wide,3,1,0,0,-1,1,1,0,0,Backhand, Paralelo,0,1,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0-30,12.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Wide,4,0,1,0,-1,1,1,0,0,Forehand, Cruzado,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,15-30,12.0,True,Grass,True,True,True,True,True,False,False,False,False,SF,5,0,0,0,Wide,1,1,0,0,-1,1,1,0,0,No Return,No Return,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,30-30,12.0,True,Grass,True,True,True,True,True,False,False,False,False,SF,5,0,0,0,Down The T,1,1,0,0,0,1,1,0,0,No Return,No Return,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,40-30,12.0,True,Grass,True,True,True,True,True,False,False,False,False,SF,5,0,0,0,Wide,1,1,0,0,1,1,1,0,0,No Return,No Return,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0-0,14.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,0,0,0,Down The T,2,1,0,0,0,1,1,0,0,Backhand, Meio,1,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,15-0,14.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,1,0,Wide,4,0,1,0,1,1,1,0,0,BH Slice, Cruzado,1,2,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,30-0,14.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,0,0,0,Wide,2,1,0,0,1,1,1,0,0,Forehand, Cruzado,1,2,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,40-0,14.0,True,Grass,False,True,True,True,False,False,False,True,False,SF,5,0,1,0,Body,5,0,1,0,1,1,1,0,0,Backhand, Meio,1,2,3,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,40-15,14.0,True,Grass,False,True,True,True,False,False,True,False,False,SF,5,0,1,1,Body,11,0,0,1,1,1,1,0,0,Backhand, Paralelo,0,1,2,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,40-30,14.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Down The T,2,1,0,0,1,1,1,0,0,Forehand, Cruzado,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0-0,16.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,1,Down The T,8,0,0,1,0,1,1,0,0,Backhand, Meio,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,15-0,16.0,True,Grass,True,True,True,True,False,True,False,False,False,SF,5,1,0,0,Down The T,2,1,0,0,1,1,1,0,0,Forehand, Cruzado,1,2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,30-0,16.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Body,11,0,0,1,1,1,1,0,0,Backhand, Meio,1,2,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,40-0,16.0,True,Grass,True,True,True,True,False,False,False,True,False,SF,5,0,0,0,Down The T,2,1,0,0,1,1,1,0,0,Forehand, Meio,1,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-0,18.0,True,Grass,False,True,True,True,False,True,False,False,False,SF,5,0,0,1,Down The T,3,1,0,0,0,1,1,0,0,Backhand, Paralelo,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
